AAPL,MSFT,AMZN,GOOGL,TSLA
45.84255219,90.09999847,60.54999924,102.3410187,20.21333313
46.17510986,91.46199799,62.90750122,102.0472031,19.82866669
46.61054611,93.18049622,63.79700089,105.0519333,20.5826664
46.46460342,90.40000153,64.27500153,103.9049911,20.44333267
45.69182587,90.8635025,62.64450073,102.0661392,19.81200027
45.43583298,88.96099854,61.5019989,99.87657166,19.34466743
45.52674484,88.87200165,61.36100006,100.5495605,19.87599945
48.20872879,89.85849762,61.6495018,100.7391205,20.05599976
49.61791611,91.71649933,62.05649948,101.9618759,23.30266762
49.76145935,91.16449738,61.90800095,102.4073715,23.21133232
50.01985168,92.38749695,61.88349915,102.4926834,22.79933357
49.55091858,93.12400055,62.79199982,103.2035751,25.30466652
49.58442307,94.3259964,63.06650162,103.7817764,24.68933296
49.97439957,94.9260025,63.22299957,103.9523926,23.49666786
49.82553101,94.31500244,62.62549973,103.3173294,23.69933319
50.14725494,94.80999756,62.43199921,102.5685043,23.7606678
50.35852814,95.98249817,62.9070015,103.8481216,23.1760006
50.47616959,94.1309967,61.61100006,102.4399033,22.57933235
51.21565247,94.3259964,61.20299911,102.4208527,22.36333275
52.23842621,94.11100006,60.79249954,102.3637772,20.36666679
51.7294426,93.83550262,61.09749985,101.6882019,20.56266785
51.62860107,94.17099762,60.87049866,100.8413544,21.45999908
51.63100433,95.24500275,61.08750153,101.8689575,21.44266701
51.73664856,95.14499664,61.05799866,102.3447418,21.34000015
51.89751053,95.26950073,61.83750153,103.1440048,21.52133369
52.32485199,96.38400269,62.81349945,104.2858276,21.28466606
52.74740982,96.64099884,62.29299927,104.913826,20.79066658
53.53490067,99.90499878,63.23249817,106.5884781,20.33399963
54.02708817,100.1190033,62.72200012,106.5218735,20.20999908
54.65132141,100.635498,61.59000015,106.8834381,20.11066628
54.82658005,101.975502,60.56549835,106.2935181,19.26333237
54.46884537,99.74099731,59.95500183,103.2296371,18.7159996
53.56371689,97.91549683,59.19950104,103.4675217,18.72999954
53.13155365,97.60350037,58.87950134,102.9632111,17.54933357
52.41849136,96.95050049,58.75299835,104.0764923,19.03333282
53.74377823,99.35749817,59.49950027,105.8462906,18.6293335
53.07633209,99.5,58.58000183,106.2935181,19.36933327
54.3584137,99.49349976,59.10699844,107.435318,19.29733276
53.74137878,98.5094986,58.89899826,107.8730164,19.68000031
52.31044769,95.40149689,57.99150085,106.7026672,19.65600014
52.39688492,97.05249786,58.35549927,107.7207947,18.99733353
52.42809677,96.32099915,58.71350098,106.2840118,19.93466759
52.8266449,97.21499634,59.57849884,108.063324,19.88866615
52.25763702,95.75050354,58.60599899,108.7198715,19.94000053
53.00911331,96.71800232,58.97800064,109.109993,19.97866631
53.34523773,98.72750092,59.69449997,108.9006653,20.06599998
52.92028046,98.74250031,59.70299911,108.4534531,20.63866615
54.00787735,100.6490021,60.36800003,108.8626022,20.50133324
54.19756699,100.1500015,60.35400009,108.8245468,17.65133286
54.56249237,100.2180023,60.42649841,110.004425,20.71333313
55.04745865,98.56549835,60.38199997,109.5667267,20.06800079
55.71730804,97.63800049,60.57649994,109.5857315,19.65333366
54.73774719,95.47100067,58.85350037,107.3211517,18.78866768
53.84942245,94.48249817,58.39149857,106.6931534,17.46333313
53.72458267,93.22100067,57.79600143,105.4752197,16.70400047
54.46884537,93.51599884,57.25849915,106.8168564,17.52000046
51.94551849,87.76249695,54.60800171,101.0126419,17.12533379
51.48695755,85.96800232,54.53699875,100.7747498,16.81533241
53.32602692,89.43049622,56.02700043,104.2572784,17.25200081
52.18560791,88.04750061,55.12200165,102.3828049,17.30599976
53.33562469,90.9980011,56.65399933,105.6179352,18.43933296
53.10514069,91.58650208,56.37950134,105.3420029,18.1186676
51.86388397,88.53600311,54.89550018,103.2391586,17.59399986
52.65377808,88.20149994,55.25899887,103.3914108,17.33333206
52.97550201,89.46499634,55.56850052,104.3143692,17.39666748
53.47488022,88.43499756,55.74549866,102.8585663,19.60933304
51.64060974,83.20999908,52.85599899,97.3588028,19.23333359
52.77142334,89.10849762,55.17950058,103.0488739,20.99066734
51.93111801,82.14050293,54.1875,101.773819,22.05999947
50.95635605,76.94400024,51.73649979,98.81463623,22.32333374
51.21084976,76.52100372,52.4754982,98.70044708,21.99333382
52.54573822,79.90049744,54.52899933,101.6310959,22.48800087
53.35243988,83.27649689,54.29899979,100.784256,22.95199966
49.81354141,83.27649689,53.57450104,101.0126419,23.09399986
48.39942169,81.38999939,52.78649902,102.2971573,22.76000023
48.92280579,82.14050293,53.47850037,102.4969711,22.7373333
50.40655136,87.77449799,55.41199875,106.5314026,23.21066666
50.23068237,87.74549866,54.73149872,106.3315811,23.42666626
49.26215363,85.62149811,53.85100174,104.2572784,23.36733246
46.78062057,81.84249878,52.4679985,101.6882019,22.08533287
46.31322098,81.5585022,52.39849854,101.7548065,22.58200073
45.00499344,79.95050049,52.72900009,100.3118134,22.93333244
46.11565781,80.97200012,53.55250168,102.5193024,23.22933388
46.62642288,79.67050171,53.41350174,103.4844818,23.6206665
44.77852249,75.61450195,51.37099838,99.9773407,23.56466675
42.63909531,74.77300262,51.52249908,97.19647217,23.16600037
42.59091568,75.83650208,52.17150116,98.53434753,22.54599953
41.50915527,75.10299683,51.50500107,98.49612427,21.72200012
42.07051086,79.0664978,52.79700089,101.7452393,23.06666756
41.97895813,79.07099915,52.61399841,102.3855133,22.9279995
43.59316254,83.88749695,54.58950043,106.1888885,23.19133377
43.25828552,83.67849731,54.72900009,105.3001709,22.74466705
43.02457809,84.50849915,55.48249817,105.9691086,23.36533356
44.52795792,88.61799622,55.81800079,107.1158447,23.89933205
42.56923294,83.41999817,53.12350082,103.7042694,23.97999954
42.09461212,84.95950317,53.90399933,104.3445435,24.20400047
40.59363937,81.45649719,52.32899857,100.1684723,23.86466789
40.86106873,82.05149841,52.6590004,102.8155365,24.34333229
40.62736511,82.16200256,53.08250046,103.7711716,24.45066643
40.74060822,83.17700195,53.68650055,104.239418,24.44000053
41.18630981,82.91899872,53.67699814,104.5929947,25.11933327
39.86845016,79.59549713,52.58549881,101.3247528,24.38066673
39.49742126,76.04550171,51.28250122,98.32409668,23.22800064
40.01059341,77.5739975,52.17050171,99.35619354,22.46866608
38.76260376,74.7539978,51.77299881,99.08861542,22.19799995
37.78443527,73.04149628,51.17900085,97.00534821,21.0253334
36.31479263,68.87249756,49.5625,93.87091064,21.31800079
35.37517166,67.19799805,49.23350143,89.95285034,19.69266701
37.86635208,73.54499817,52.39250183,96.09751129,21.7393322
37.62060165,73.08200073,52.64500046,96.68999481,21.07533264
37.6398735,73.90100098,52.33399963,95.93505859,22.25799942
38.00367737,75.09850311,52.2480011,97.06270599,22.18666649
38.04703903,76.95649719,52.73400116,96.63264465,20.67466736
34.25727081,75.01399994,51.27349854,93.07775116,20.02400017
35.71970367,78.76950073,53.9034996,97.40670013,21.17933273
35.64019012,81.47550201,53.79600143,97.53094482,22.3306675
36.31960297,82.82900238,54.26850128,98.2381134,22.35666656
36.93638229,82.97100067,54.08250046,99.64286041,22.56866646
37.05442047,82.81099701,53.94150162,99.00260162,22.99799919
36.69063187,82.02799988,53.2234993,98.2381134,23.15066719
36.13891602,80.86049652,52.57550049,97.52139282,22.29333305
36.87855911,83.72799683,54.32550049,100.3500443,22.96199989
37.3290863,84.18900299,54.4754982,100.7036209,23.06999969
37.55073547,84.66100311,54.95600128,101.4107819,23.15399933
37.7820282,84.80999756,55.36500168,102.9302216,20.15066719
36.93396378,81.60849762,53.93149948,100.9903183,19.9279995
37.08334351,82.00099945,54.22050095,101.974617,19.17266655
36.78941727,82.74649811,54.20000076,101.4872055,19.43400002
38.00849915,83.52850342,55.07550049,102.4141846,19.80266762
37.6567421,81.89450073,53.99300003,100.4169464,19.75866699
37.26644516,79.69400024,53.50299835,98.37189484,19.8306675
39.8130455,83.52149963,54.8995018,101.6592331,20.58466721
40.09974289,85.93650055,56.29449844,99.79579163,20.46800041
40.11901474,81.31150055,55.93099976,98.2190094,20.81399918
41.25858688,81.66549683,57.07099915,101.0476456,20.85933304
41.96450043,82.94049835,57.59349823,102.4619675,21.42333221
41.97895813,82.01300049,56.14450073,101.3247528,21.14800072
41.18390274,80.71849823,55.29550171,100.5985031,20.50066757
41.2322998,79.41100311,55.11899948,100.980751,20.38666725
40.99518585,79.55000305,55.10599899,100.5793991,20.8560009
41.34844208,81.90049744,56.37900162,102.1466064,20.78733253
41.17663574,82,56.43149948,102.0701752,20.54466629
41.32666016,81.13249969,56.45999908,102.1561584,20.25133324
41.23470688,80.39749908,55.98149872,103.4175949,20.5253334
41.35810852,81.3789978,56.32550049,103.3698044,20.37599945
41.62426758,81.10500336,56.02949905,102.8323593,20.17066765
41.38957214,80.97200012,55.21049881,105.0013123,19.41533279
41.85171127,81.57800293,55.82799911,106.498436,19.64733315
42.15658188,81.65000153,55.86650085,107.0934525,19.91799927
42.18077087,81.81999969,56.1004982,107.8324356,19.85733223
42.31142807,82.05449677,56.14450073,107.6500854,20.98266792
41.89526367,81.99150085,56.32749939,107.5157394,21.32533264
42.33562851,83.58650208,57.42599869,107.9955826,19.65266609
42.54855347,84.8085022,57.67100143,107.7364655,19.02400017
42.47111893,84.62149811,58.45949936,107.199028,18.43600082
42.22674942,83.44750214,58.24700165,107.2470093,18.41600037
41.73799133,81.29750061,57.54249954,105.9418182,18.43933296
41.83719635,81.04000092,57.49850082,106.0569839,18.94266701
43.28652954,83.53099823,58.96300125,108.2834854,19.39466667
43.77286911,83.65499878,59.86249924,109.0416412,18.89066696
43.96644211,84.54049683,59.95299911,109.8862152,19.26399994
44.45519638,84.31099701,59.62649918,109.97258,19.3306675
45.03347778,85.61799622,59.51499939,111.2393723,18.36199951
45.49320221,87.10749817,59.42750168,112.8325043,17.9659996
45.13267899,88.09249878,60.1230011,112.9092636,17.83133316
45.52707291,89.8635025,61.32149887,112.7845001,18.23999977
47.20384979,90.96299744,61.80649948,115.3757248,18.26799965
46.22633362,88.2385025,60.38249969,112.3334427,17.63533211
45.6674118,88.71299744,59.86899948,112.9188614,17.36133385
45.19559479,89.18800354,59.49200058,113.1587982,17.85133362
45.60208511,88.28500366,58.90050125,112.064743,18.3220005
45.66257095,88.67099762,58.61349869,112.2182846,18.57466698
45.96017838,89.03749847,58.8445015,113.1875839,18.65733337
46.27231216,90.70950317,59.94900131,114.2240601,19.27866745
46.94495773,90.6989975,60.27700043,114.3872299,19.05866623
47.26675797,91.03500366,60.54050064,115.1357727,19.45400047
47.34902573,90.94300079,60.97249985,114.5503616,17.85199928
47.66599655,91.86399841,60.57249832,115.0590057,18.3306675
48.41607666,92.49299622,60.41400146,115.0973892,18.21333313
48.27088928,91.79199982,60.1344986,114.4735718,18.15399933
48.54188538,92.36650085,60.32249832,115.3469238,18.40399933
48.13781357,92.20349884,60.47949982,115.4812775,17.89466667
48.11845016,92.15299988,61.13650131,116.0762863,17.84666634
48.20557022,92.24349976,61.32649994,116.1722717,17.75866699
48.21039963,93.15200043,61.59550095,115.9035568,18.22400093
49.14919662,93.24099731,62.00699997,116.8632431,18.08200073
49.32583237,93.08450317,62.07350159,118.3987808,18.21733284
49.48794556,94.3655014,62.68799973,118.7730637,17.51666641
50.20172501,96.18849945,63.52949905,120.385376,17.59333229
50.12430191,95.08750153,63.00249863,119.9727097,17.24399948
49.66941833,95.11250305,63.36700058,123.9458618,16.50866699
49.43230438,97.53150177,63.87099838,124.6560669,15.67599964
49.50730896,96.92150116,64.80999756,124.5408936,16.09799957
48.55398941,96.3259964,59.94800186,125.3374557,15.91266727
50.93729401,95.5759964,58.66600037,122.7270432,15.600667
50.605793,95.04100037,58.32550049,121.1243439,16.2733326
51.23490524,98.1230011,59.47750092,123.7059479,17.00200081
50.44369125,97.52749634,59.67300034,122.9861679,17.02266693
49.08388138,96.05000305,58.94300079,120.4621506,16.47066689
49.09355545,95.8884964,58.53900146,120.4525757,16.32266617
48.566082,94.99349976,58.39849854,120.4429474,16.13199997
47.89328003,94.49900055,58.38199997,122.0072632,15.96800041
45.10974503,91.13400269,56.82949829,118.3795853,15.13399982
45.82384109,92.0059967,56.24300003,119.7039795,15.4873333
46.37277603,93.55750275,58.54000092,121.389679,15.46333313
46.16874313,95.37850189,59.22499847,124.1927567,15.22200012
45.90642929,93.44999695,58.43899918,123.3643646,14.06866741
44.47093964,92.94850159,57.23300171,121.5823364,13.69066715
45.32349014,92.87599945,57.72200012,122.2373657,13.67199993
44.39564133,92.98400116,57.79249954,122.9790573,12.84866714
43.63782501,90.77400208,57.26699829,121.5437927,13.03266716
43.47022629,91.16400146,56.93050003,121.601593,12.7086668
43.2904892,91.82150269,56.97800064,121.5245438,12.57999992
43.08403015,90.95950317,55.99700165,120.3493576,12.65733337
43.3074913,90.81600189,56.07049942,121.1103287,12.54800034
42.52295303,88.75350189,55.32500076,119.1356583,12.34399986
42.09303665,84.6344986,51.93700027,115.4367523,11.93133259
43.63297272,86.47799683,52.72449875,118.6347733,12.90666676
44.33734894,86.92500305,52.23199844,121.2066498,13.10599995
44.98830032,87.71800232,52.38800049,123.1235504,13.72999954
46.18574905,90.20149994,53.41849899,126.5719833,13.63333321
46.7759819,93.03150177,54.13800049,127.7279129,14.19200039
47.31762314,93.18499756,54.05199814,127.2463074,14.47333336
47.16703796,92.76599884,53.95500183,126.658699,13.95066738
47.15731812,93.51499939,54.55049896,127.4582062,14.26066685
46.81484222,93.48349762,54.31499863,127.5834198,14.32800007
47.09416199,94.30149841,54.69449997,127.9687347,15.00199986
48.20174789,95.0684967,55.26200104,130.1938477,14.98266697
48.06086349,95.4394989,55.2254982,130.704361,15.0953331
48.44707489,95.90950012,55.65999985,131.9180908,14.64133263
48.28191376,95.56500244,56.26850128,131.9373169,14.79066658
48.23331833,95.69499969,55.83499908,132.7176056,14.90933323
47.50222397,93.91349792,54.37900162,128.5273895,14.65066719
48.52965546,94.89150238,54.01599884,129.0090332,14.61800003
48.51507568,95.21399689,53.83150101,129.2209473,14.85599995
48.07301331,94.6815033,54.13999939,129.0379333,14.89733315
48.95471191,96.10949707,55,130.6947327,15.14466667
49.24132156,96.71549988,55.63000107,131.5617065,14.97000027
49.64938354,96.94999695,56.1495018,132.4093475,15.65999985
49.60565567,97.14550018,56.63349915,132.0240326,15.53999996
48.58308792,97.61599731,55.83950043,131.9277496,15.35599995
48.87941742,99.41500092,56.21450043,131.446106,15.33733273
49.36276627,100.8704987,57.04550171,132.7850037,15.92800045
49.00329208,100.0534973,57.20399857,133.314743,15.90666676
49.379776,100.5500031,57.26699829,133.796402,16.33866692
49.84369659,101.0494995,57.52550125,133.796402,16.89999962
49.67123413,100.4950027,57.67300034,132.0433044,16.82533264
49.39191818,99.60150146,57.3370018,131.263092,16.99066734
49.95299911,98.89499664,57.36199951,131.407547,16.90266609
49.20731735,98.22599792,56.57749939,131.6001892,17.21199989
50.33190155,99.28150177,56.96049881,133.3437042,17.04533386
50.72538757,99.72450256,57.40250015,134.1720886,17.34466743
50.68408966,100.0404968,56.98649979,135.5495758,17.65866661
50.28332901,98.69100189,56.79700089,135.039032,15.25466728
50.45820999,97.15249634,62.26100159,136.1467743,15.20266724
50.92941666,95.62249756,62.09199905,135.8482056,15.71800041
50.71081543,94.92649841,61.40000153,135.1931458,16.15066719
51.74552536,93.33899689,60.90999985,131.263092,16.10733223
50.62579346,92.76599884,60.5890007,132.9873199,15.59000015
49.55465698,91.16200256,59.81600189,131.8699036,15.62266731
46.96057129,88.25650024,57.73749924,127.3522186,15.22133255
47.84954834,89.39150238,58.55400085,129.7411194,15.38333321
48.34505463,89.66999817,58.79550171,130.309433,15.5613327
49.41134262,91.64450073,60.30950165,133.7868195,15.88666725
49.00418472,90.3789978,59.44499969,132.6501465,15.66733265
48.87982178,89.2460022,58.72499847,130.800705,15.26733303
50.94981766,91.21700287,59.83649826,133.5074615,15.66666698
49.43328857,88.14800262,58.21250153,129.4869537,14.64133263
49.18704224,88.80599976,58.4659996,129.1970215,14.3760004
50.34759521,89.62850189,58.96049881,131.5648651,14.66266727
51.28627777,90.80599976,60.02199936,133.7684174,15.12199974
51.28871536,90.06900024,59.17649841,132.6569824,15.05733299
51.84460831,91.17700195,59.57899857,134.1356506,14.72200012
51.80072021,90.23300171,59.57600021,133.1595459,14.81000042
49.40646744,87.48100281,57.67900085,128.9167328,14.09333324
50.34516144,88.4434967,58.55899811,130.9076538,14.33333302
49.77707672,88.09149933,58.54100037,131.1879425,14.27200031
50.11109161,88.21250153,58.6875,131.0139771,14.37266731
50.95956421,89.31999969,59.7120018,133.4881439,14.7806673
50.89374161,88.8144989,59.5265007,133.2368469,15.04066658
50.15253448,89.49199677,58.47750092,131.4778595,15.00066662
51.0034523,90.03099823,59.11349869,133.0145416,14.71199989
52.00065231,92.03600311,60.60950089,135.3534241,15.30533314
51.99577332,91.67549896,60.31600189,134.4352722,15.16333294
52.21764374,91.56749725,60.26350021,132.9082794,15.45266724
52.83449173,91.02749634,60.28499985,131.5165558,15.70266724
54.51436996,91.14949799,61,131.5552063,16.47333336
54.3924675,92.17749786,61.74850082,132.9082794,16.39133263
53.33432007,91.96700287,62.00149918,132.7149506,16.34666634
53.61470032,90.39199829,61.58150101,131.7581635,16.18733215
53.8097496,91.12750244,61.49399948,132.7826385,16.31933212
54.3144455,90.8730011,61.63249969,133.8746948,16.23266792
53.87314224,91.07499695,61.9375,136.3392029,16.44000053
53.08561707,89.70800018,61.49200058,134.7638855,16.04133224
53.32699966,89.26499939,61.73450089,134.4739227,16.08200073
53.07343292,87.08049774,60.91650009,132.7729187,14.88066673
53.89020538,88.41649628,62.29700089,134.686554,15.24666691
53.61226654,86.99199677,62.11449814,134.8604889,16.17066765
53.35137939,86.27249908,61.29750061,133.1111908,16.1420002
54.60702515,86.79550171,61.05699921,134.3676147,16.05800056
54.75818253,86.78250122,60.29999924,132.4733734,16.31266785
53.38551331,85.66149902,58.89599991,130.134491,16.20866776
53.83900452,86.22100067,59.4715004,131.7098389,15.53533268
55.3482132,86.98249817,60.54800034,133.4881439,15.42866707
55.36040878,86.63300323,60.41249847,132.521637,15.84799957
54.71186066,85.27549744,59.50650024,131.1203003,16.00333214
55.35309601,86.09950256,60.11999893,133.6041107,16.30200005
56.09915924,86.01300049,60.4734993,134.4352722,16.31599998
57.59130859,86.59600067,60.78549957,134.9958038,16.52599907
57.50841522,86.82150269,60.88850021,134.8701935,17.13066673
57.37431335,88.3690033,62.11199951,136.822403,17.19266701
57.14268494,88.87149811,62.15000153,135.7013397,17.31666756
57.36456299,89.37400055,62.63999939,135.0054932,17.46466637
57.64006805,87.87550354,62.22050095,132.8019409,17.12999916
58.63970184,89.28299713,62.2140007,133.787735,16.89999962
58.50559998,88.28649902,62.06000137,131.796814,17.03866768
59.29067993,88.10849762,62.88150024,132.637619,16.97866631
59.38821793,89.03900146,62.95550156,135.2470703,19.97866631
60.11965942,88.0664978,63.21500015,136.0106049,21.87533379
60.72187805,88.85399628,64.4489975,139.354599,21.84733391
59.31750107,88.13549805,63.03300095,138.0401764,21.08133316
59.31019974,88.99949646,63.03499985,139.7604828,21.00066757
60.65117264,88.83300018,62.93999863,138.5620422,20.99466705
62.37250137,89.5719986,63.61249924,138.9003296,20.88733292
62.78210449,90.23300171,64.48049927,139.7024841,21.16466713
62.69190598,90.08550262,64.5719986,139.615509,21.14800072
62.71871185,89.78849792,64.55049896,139.2289124,21.77199936
63.44256973,89.41000366,65.34700012,139.4221954,22.36933327
63.61619568,89.29399872,65.44999695,141.0652466,22.47599983
64.1199646,88.58249664,64.91400146,141.2101898,23.00600052
64.06125641,88.90000153,64.86049652,142.1380005,23.32866669
64.67508698,87.65550232,64.80899811,142.3699188,23.0739994
64.22757721,87.73000336,65.45749664,143.0947723,23.29000092
64.99053955,86.97450256,66.67700195,144.9407501,23.47800064
65.31822968,87.62650299,65.99199677,145.2983246,23.3326664
65.12014771,87.63950348,65.62950134,145.3466492,23.96800041
64.36205292,87.27649689,65.09300232,145.0945435,23.48133278
64.07350159,86.73549652,65.00700378,144.958725,23.65533257
64.01725769,87.28600311,64.6835022,145.0654144,22.20266724
65.1397171,88.69200134,65.28199768,146.6558228,22.42266655
64.63106537,89.84700012,65.65000153,147.4315948,21.9279995
65.49919891,90.92549896,65.60649872,147.7128296,22.08600044
65.35492706,90.04000092,65.20449829,146.8013153,21.99600029
64.59928131,89.08000183,64.44300079,145.0266418,22.32466698
63.44746017,88.4980011,64.73699951,144.7939301,22.41333389
64.00747681,88.03450012,65.9469986,145.3175659,22.20199966
64.94651794,87.02400208,66.34799957,145.3951569,22.02466774
66.20103455,87.58000183,66.96949768,147.16008,22.39266777
65.27420807,87.47550201,67.14949799,146.7819061,22.63533211
65.65570068,86.96050262,67.14450073,146.5588684,23.25600052
66.21572876,87.43599701,67.21250153,147.111618,23.51333237
66.38444519,88.01650238,67.42449951,148.6050415,23.97866631
67.28684235,88.04699707,67.34349823,149.8560028,23.89266777
68.43862915,88.46050262,68.03500366,150.8257751,25.43333244
68.57314301,89.53299713,67.74449921,150.0112,25.26600075
68.40930176,89.20149994,67.59549713,149.7008514,26.20999908
68.47776794,89.61399841,67.8219986,151.000351,26.93600082
68.33594513,89.32499695,67.56099701,152.6488953,27.03933334
69.45105743,89.65000153,67.53150177,152.6488953,27.94799995
69.5171051,89.46050262,67.22149658,152.619812,28.35000038
70.89632416,93.43849945,68.12349701,153.8707733,28.72933388
70.86943054,93.48999786,67.73200226,154.1519928,28.69199944
71.29004669,92.34449768,66.98549652,152.8234406,27.64666748
71.81092072,92.39199829,66.96949768,152.93013,27.88866615
73.44940186,94.90049744,68.43399811,155.7617645,28.68400002
72.73532104,93.74849701,68.0759964,153.8222961,29.5340004
73.31488037,95.14399719,69.89050293,154.2199097,30.10266685
72.97008514,95.34300232,69.75550079,152.8137665,31.27066612
74.14390564,94.59850311,70.2519989,155.247818,32.8093338
75.71878052,95.05249786,70.98950195,157.1873322,32.08933258
75.88996887,94.15799713,71.44799805,156.4600372,31.87666702
77.51129913,94.56500244,72.00150299,158.3413544,34.99066544
76.46466064,93.47200012,71.52950287,157.2261505,35.86133194
76.13695526,93.10099792,71.95999908,158.2443848,34.56666565
77.09068298,93.89700317,72.50800323,161.1439362,34.23266602
77.94416046,93.23600006,73.97599792,162.0458221,34.03333282
77.4159317,94.59999847,74.11250305,161.463974,36.47999954
77.692276,94.3730011,74.1934967,160.6881561,37.97066879
78.06641388,94.22899628,74.23449707,161.6773224,38.14666748
77.84142303,93.08200073,73.3085022,160.0480957,37.6546669
75.55249023,91.41699982,71.58650208,157.3715973,37.20133209
77.68981934,92.66249847,72.52500153,160.4554443,37.79333115
79.3160553,92.90000153,72.83499908,162.9573822,38.73266602
79.20111084,93.53399658,72.71250153,167.5540314,42.72066879
75.6894455,100.435997,71.63899994,165.081131,43.37133408
75.48156738,100.2099991,74.12999725,169.1056061,52
77.97348785,102.4834976,72.27050018,174.6719971,59.13733292
78.60931396,101.9934998,72.30249786,174.4586639,48.97999954
79.52880859,102.5114975,73.79850006,178.0758362,49.93066788
78.44779968,103.9639969,73.95549774,178.3279419,49.87133408
78.82038116,106.6955032,75.43299866,182.9924774,51.41866684
78.34483337,107.5400009,75.50299835,178.8613281,51.62533188
80.20536041,108,75.9315033,179.1231842,51.152668
79.63420105,107.4934998,75.66950226,178.1534424,53.59999847
79.65381622,106.7434998,75.93650055,179.7437897,53.33533478
78.19532013,107.7835007,75.97200012,181.5669098,57.2266655
79.32779694,108.5110016,76.24349976,182.111496,61.16133118
78.51396942,107.6549988,75.84950256,179.3304443,59.96066666
76.73681641,104.7985001,74.17299652,173.6613312,60.06666565
73.09178162,100.4645004,70.99299622,166.1738129,55.58599854
70.61600494,98.63700104,69.31600189,163.4316254,53.32733154
71.73623657,98.97949982,69.52349854,165.4736938,51.91999817
67.04695129,94.21499634,65.74749756,153.8145905,45.26666641
67.00773621,94.1875,66.96250153,157.5388947,44.53266525
73.24620056,97.69750214,69.31600189,168.0213776,49.57466888
70.91996002,95.44950104,66.88600159,159.9698944,49.70066833
74.20957184,98.79149628,69.08000183,165.8432159,49.96666718
71.80243683,96.20149994,65.73799896,161.6813354,48.30266571
70.84889221,95.05449677,64.78700256,157.1110535,46.89866638
65.24528503,90.03050232,60.78950119,146.4632263,40.53333282
69.94436646,94.59100342,63.75849915,156.4789734,43.02199936
67.51515198,91.04299927,60.54499817,149.390152,42.2820015
60.8477211,83.83049774,55.57749939,135.2222443,37.36999893
68.13777924,89.25,60.71350098,154.4466553,36.44133377
59.3720665,84.45749664,53.65000153,131.682724,29.67133331
61.98265457,90.39199829,55.90299988,142.5250244,28.68000031
60.4653244,91.5,54.55950165,136.5252686,24.08133316
60.0020256,94.04650116,55.58349991,138.7714996,28.50933266
56.19277573,92.30449677,53.41049957,133.5594482,28.50200081
54.99900436,95.14150238,52.70650101,132.2272339,28.95266724
60.51679611,97.00499725,56.50049973,144.2461548,33.66666794
60.1834259,94.29199982,55.08100128,142.8653564,35.95000076
63.35046387,97.77449799,58.14599991,151.8016968,35.21066666
60.72760391,95.00499725,55.51300049,145.5686188,34.29066849
62.4606514,98.19750214,57.31549835,155.8080139,33.47533417
62.3331871,97.48600006,58.09749985,153.3575592,34.93333435
59.05339432,95.38500214,55.10499954,147.9121246,32.10400009
60.03879929,95.9414978,55.85150146,150.9751892,30.29800034
59.17595673,95.32949829,54.63499832,149.5846558,32.00066757
64.33831787,99.87950134,59.15950012,160.7088928,34.41600037
63.59313965,100.5800018,59.12799835,158.9780579,36.36333466
65.22078705,102.1500015,60.34999847,160.5727692,36.58933258
65.69141388,102.1380005,60.32849884,160.5825195,38.20000076
66.98078156,108.4434967,60.52050018,160.942276,43.39666748
70.36352539,114.1660004,63.26150131,168.9062805,47.32600021
69.72129822,115.3840027,62.86500168,167.1364746,48.65533447
70.27527618,120.4095001,62.87149811,172.1540833,49.68066788
69.3217392,118.75,63.95000076,173.671051,50.25933456
67.88285065,119.6804962,63.05749893,170.2287445,49.75733185
65.78456879,116.4059982,60.60800171,163.1885681,45.78133392
67.67939758,118.1744995,62.92050171,168.7312622,48.8073349
67.41708374,119.9725037,63.55849838,166.689209,47.04199982
69.36341095,120.5110016,63.83000183,169.7328339,48.3433342
69.41244507,118.8000031,63.54299927,169.2466278,53.25
68.28730011,115.7040024,61.62950134,165.123642,51.27466583
70.53022003,118.635498,67.10900116,172.5333252,53.36733246
72.01813507,123.6999969,67.33499908,174.2642212,52.12533188
70.85869598,114.302002,65.86599731,169.7522583,46.75466537
71.86125946,115.7994995,66.14499664,173.9044189,50.74599838
72.93979645,115.8899994,67.4509964,175.7714386,51.2140007
73.69233704,117.5630035,67.27149963,177.5023041,52.17200089
74.4546814,118.3805008,68.46399689,178.5330658,52.00266647
76.22682953,118.9804993,69.21700287,179.583252,54.62799835
77.42629242,120.4499969,70.17949677,181.5864258,54.08599854
76.54144287,117.8475037,68.75900269,177.4731293,53.96066666
75.61726379,118.3960037,67.41649628,174.7893219,52.73066711
76.08181763,119.4424973,67.84300232,175.54776,53.55533218
75.63201904,120.4889984,68.65299988,178.1051788,53.27799988
77.41399384,121.3130035,69.25900269,179.8069,54.24200058
76.96668243,122.4664993,68.72000122,178.5622406,53.86733246
78.46352386,124.8970032,70.45800018,181.0390015,54.3706665
77.87854004,122.336998,70.33750153,178.8645325,55.17333221
78.37994385,121.8440018,70.66200256,178.9425354,54.45866776
77.8490448,121.0930023,71.0684967,177.050827,54.59133148
78.18824005,120.5195007,71.01399994,177.2848358,54.68199921
78.22264862,120.0550003,70.91200256,176.885025,53.72066879
78.14646149,122.1184998,71.6760025,178.6889801,55.66666794
79.10748291,123.552002,71.74349976,178.2794342,59.87333298
79.47371674,123.6204987,72.1155014,180.3076782,58.77066803
